#isbn,subtitle,author,copyright,publisher,genre,score,read,format,own,collection,loan,series,series_vol,comment,price,custom,custom2,custom3,custom4,custom5,custom6,customDate,customSwitch,link,tags,customFloat,customInt,pages,location,lcc,ddc,recordUUID,title
9781368048958,"","Melanie Conklin",01-01-2020,"Disney-Hyperion","Juvenile Fiction / Social Themes / Adolescence & Coming of Age",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",12-18-2022,0,"","",0.000000,0,288,"","","","807C7396-F9DC-4A7E-B20A-4D3B4D8E0DD7","Every Missing Piece"
9781368009034,"","Serena Valentino",01-01-2020,"Disney-Hyperion","Young Adult Fiction / Legends, Myths, Fables / General",0.000000,,"book",0,"","","Villains",7.000000,"",0.000000,"","","","","","",04-16-2023,0,"","",0.000000,0,352,"","","","81FFD58A-B9DB-4171-BC75-A2A59BAADFF5","Evil Thing"
9781773061320,"","Kyle Lukoff; Mark Hoffmann",01-01-2020,"Groundwood Books","Juvenile Fiction / Poetry",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",02-03-2022,0,"","",0.000000,0,44,"Berkeley","PZ7.1.L8456","j813/.6","588566C1-21CD-4AB3-9E8F-AFB4AA353359","Explosion At the Poem Factory"
9780062915627,"","Joanna Ho; Dung Ho",01-01-2021,"HarperCollinsPublishers","JUVENILE FICTION / Social Themes / Self-Esteem & Self-Reliance",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",01-24-2022,0,"","",0.000000,0,40,"New York, NY","PZ7.1.H6","[E]","873A625F-F898-433A-9394-5FBA432A5270","Eyes That Kiss in the Corners"
9780063057753,"","Joanna Ho; Dung Ho",01-01-2022,"HarperCollins Publishers","Juvenile Fiction / Social Themes / Self-Esteem & Self-Reliance",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",03-21-2022,0,"","",0.000000,0,40,"New York, NY","PZ7.1.H596","[E]","00404742-41CC-4954-83E6-5CC0DC1CFD21","Eyes That Speak to the Stars"
9781423657149,"","Greg Paprocki",01-01-2021,"Gibbs Smith, Publisher","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-20-2022,0,"","",0.000000,0,32,"","","","2F65C62A-E534-4B68-9302-918FD04AB09F","F Is for Fairy Tale"
9781423654827,"","Greg Paprocki",01-01-2020,"Gibbs Smith","Juvenile Nonfiction / Lifestyles / Farm & Ranch Life",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",09-10-2022,0,"","",0.000000,0,32,"","","","618176DC-90C6-4C9B-804E-9C9ADFE9C77C","F Is for Farm"
9781423106296,"","Serena Valentino",01-01-2009,"Disney Press","Juvenile Fiction / Fantasy & Magic",0.000000,,"book",0,"","","Villains",1.000000,"",0.000000,"","","","","","",04-15-2023,0,"","",0.000000,0,256,"","","","4DBCD316-FFC5-4C67-ACE7-F3549E2B5B5E","Fairest of All"
9781784289126,"","W. B. Yeats",01-01-2017,"Arcturus Publishing","Fiction / Fairy Tales, Folk Tales, Legends & Mythology",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",10-08-2022,0,"","",0.000000,0,384,"","","","5D589B1E-7CD7-415A-9336-42FDAA0537C4","Fairy & Folk Tales of Ireland"
9780374535773,"","Louise Glück",01-01-2015,"Farrar, Straus and Giroux","Poetry / Women Authors",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",10-31-2023,0,"","",0.000000,0,80,"","","","CFC8FAD8-27E1-413E-B18E-0C3FF6B01424","Faithful and Virtuous Night"
9780063251618,"","Margaret Peterson Haddix",01-01-2023,"HarperCollins Publishers","Juvenile Fiction / Thrillers & Suspense",0.000000,,"book",0,"","","Running out of Time",2.000000,"",0.000000,"","","","","","",05-30-2023,0,"","",0.000000,0,352,"","","","240649C3-F91A-4FD5-A801-D9E1BD2F1B71","Falling out of Time"
9780060542092,"","Jane O'Connor; Robin Preiss-Glasser",01-01-2006,"HarperCollins","Juvenile Fiction / General",0.000000,,"book",0,"","","Fancy Nancy",0.000000,"",0.000000,"","","","","","",01-24-2022,0,"","",0.000000,0,32,"New York","PZ7.O222","[E]","0F4FAC35-4C04-4E6A-AB10-F58390876639","Fancy Nancy"
9780060542139,"","Jane O'Connor; Robin Preiss-Glasser",01-01-2007,"HarperCollins","Juvenile Fiction / Animals / Dogs",0.000000,,"book",0,"","","Fancy Nancy",0.000000,"",0.000000,"","","","","","",01-24-2022,0,"","",0.000000,0,32,"New York, NY","PZ7.O222","[E]","E03908A6-9BF2-4A5C-9B84-CF9B26E4B747","Fancy Nancy and the Posh Puppy"
9780061235887,"","Jane O'Connor; Robin Preiss-Glasser",01-01-2008,"HarperCollins","Juvenile Fiction / General",0.000000,,"book",0,"","","Fancy Nancy",0.000000,"",0.000000,"","","","","","",01-24-2022,0,"","",0.000000,0,32,"New York, NY","PZ7.O222","[E]","72CD87D9-334C-4A2A-A48C-C2184F7D6D1F","Fancy Nancy: Bonjour, Butterfly"
9781984816955,"","Ambreen Tariq",01-01-2021,"Penguin Young Readers Group","Juvenile Fiction / Social Themes / Emigration & Immigration",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",06-13-2023,0,"","",0.000000,0,40,"","","","752F5483-A8BB-49A0-A505-16DB1D55AF4E","Fatima's Great Outdoors"
9781505122435,"","Kaitlyn Mason",01-01-2022,"TAN Books","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",12-18-2022,0,"","",0.000000,0,0,"","","","16F6B454-915A-4EBA-AAF6-D5246CF2C106","Faustina"
9780578685960,"","Sisters of Life",01-01-2020,"Sisters of Life","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",03-15-2022,0,"","",0.000000,0,60,"","","","116B574E-F75A-4FF2-9040-A493728175D8","Finding You"
9780440425571,"","Patricia Reilly Giff; Blanche Sims",01-01-1984,"Random House Children's Books","",0.000000,,"book",0,"","","The Kids of the Polk Street School ;",2.000000,"",0.000000,"","","","","","",07-27-2022,0,"","",0.000000,0,84,"New York","PZ7.G3626","[E]","DB8D8301-D2DB-4FDF-8BE0-A610A4E3273F","Fish Face"
9780763653255,"","Phyllis Root; David Walker",01-01-2011,"Candlewick Press","Juvenile Fiction / Imagination & Play",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",03-15-2022,0,"","",0.000000,0,32,"Somerville, MA","PZ8.3.R667","[E]","C111D707-47C0-4777-B985-1195E65071BC","Flip, Flap, Fly!"
9780062380647,"","Neil Gaiman",01-01-2013,"HarperCollins Publishers","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",04-15-2023,0,"","",0.000000,0,141,"","","","17B47AAC-3A34-4769-B88E-5D512C8C97A4","Fortulately, the Milk..."
9781338574968,"","Rex Ogle",01-01-2023,"Scholastic","",0.000000,,"book",0,"","","Four Eyes",1.000000,"",0.000000,"","","","","","",06-13-2023,0,"","",0.000000,0,224,"","","","42F1343F-76C0-4BBA-ADA8-FBB2F11B5662","Four Eyes: a Graphic Novel (Four Eyes #1)"
9781951784072,"","A. H. Hill",01-01-2021,"Starry Forest Books, Incorporated","Juvenile Fiction / Monsters",0.000000,,"book",0,"","","Baby's Classics",0.000000,"",0.000000,"","","","","","",09-10-2022,0,"","",0.000000,0,24,"","","","C21908DF-44B4-4B41-9B14-DE88F46888EB","Frankenstein"
9780062411747,"","Lisa Greenwald",01-01-2017,"HarperCollins","Juvenile Fiction / Social Themes / New Experience",0.000000,,"book",0,"","","Friendship List",1.000000,"",0.000000,"","","","","","",10-01-2022,0,"","",0.000000,0,416,"","","","1337B3AC-2613-4C30-9D92-9F7F0DD507FA","Friendship List #1: 11 Before 12"
9780062411778,"","Lisa Greenwald",01-01-2018,"HarperCollins","Juvenile Fiction / Social Themes / New Experience",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",10-01-2022,0,"","",0.000000,0,368,"","","","E2F6858B-293D-463A-8158-248727895A8C","Friendship List #2: 12 Before 13"
9781250259639,"","Claribel A. Ortega",01-01-2022,"First Second","Juvenile Fiction / Social Themes / Self-Esteem & Self-Reliance",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",06-13-2023,0,"","",0.000000,0,224,"","","","A3341D45-A4F6-426A-8704-487BD6DB2C69","Frizzy"
9780147516015,"","Marilyn Hilton",01-01-2017,"Penguin Young Readers Group","Juvenile Fiction / Historical / United States / 20th Century",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",10-31-2023,0,"","",0.000000,0,400,"","","","120A7500-40C8-4174-80FE-85335D64C9A0","Full Cicada Moon"
9781423646679,"","Greg Paprocki",01-01-2017,"Gibbs Smith, Publisher","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-29-2022,0,"","",0.000000,0,32,"","","","9A92659F-031A-4440-B7DC-ECA712936327","G Is for Go-Go"
9781423664963,"","Greg Paprocki",01-01-2023,"Gibbs Smith","Juvenile Nonfiction / Humor / General",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",07-15-2023,0,"","",0.000000,0,32,"","","","676A3DE9-42C9-43D0-A3B2-F383C26222AD","G Is for Gross"
9781443464734,"","Esi Edugyan",01-01-2023,"HarperCollins Canada, Limited","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",09-26-2023,0,"","",0.000000,0,32,"","","","3E7EA970-3E76-444F-ADA0-C91B5E5BFA4F","Garden of Lost Socks"
9780062995094,"","Bree Paulsen",01-01-2021,"HarperCollins Publishers","JUVENILE FICTION / Social Themes / Strangers",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",10-08-2022,0,"","",0.000000,0,160,"","","","AF7A17BA-A135-48BB-A6F4-1B12C37AF260","Garlic and the Vampire"
9781629797403,"","Nikki Grimes",01-01-2016,"Astra Publishing House","Juvenile Fiction / Stories in Verse",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-12-2023,0,"","",0.000000,0,120,"","","","C626AB9E-D697-4393-8B55-9236DCCA1CDF","Garvey's Choice"
9781442451025,"","Kelly DiPucchio",01-01-2014,"Atheneum Books for Young Readers","Juvenile Fiction / General",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-07-2022,0,"","",0.000000,0,40,"","","","CD18AC3A-A375-496E-B0DA-C6ADA6923550","Gaston"
9780762465248,"","Zoe Persico",01-01-2019,"Running Press","Juvenile Fiction / Family / Multigenerational",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",10-19-2023,0,"","",0.000000,0,32,"","","","6E2CED0D-560A-4D0B-ACEB-FAE10C32ED0F","Georgia's Terrific, Colorific Experiment"
9781338745405,"","Rebecca Elliott",01-01-2022,"Scholastic, Incorporated","Juvenile Fiction / Readers / Chapter Books",0.000000,,"book",0,"","","Owl Diaries ;",16.000000,"",0.000000,"","","","","","",05-23-2022,0,"","",0.000000,0,80,"New York","PZ7.E45812","[Fic]","696206BB-A738-48F6-9773-BC6BA51E2DD3","Get Well, Eva: a Branches Book (Owl Diaries #16)"
9781989219539,"","Sara Conway",01-01-2019,"Rainstorm Press","Juvenile Fiction / Holidays & Celebrations / Halloween",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",09-19-2022,0,"","",0.000000,0,40,"","","","CA970019-5524-4A4C-BB83-FD53B4C783EC","Ghost Afraid of the Dark"
9780763676223,"","Ammi-Joan Paquette; Adam Record",01-01-2013,"Candlewick Press","Juvenile Fiction / Holidays & Celebrations / Halloween",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",01-23-2022,0,"","",0.000000,0,20,"Somerville, Mass.","PZ8.3.P1617","[E]","470E1A36-C8D7-4BCA-A79A-F4BCADF8E5ED","Ghost in the House"
9781452159270,""," Various",01-01-2017,"Chronicle Books","Fiction / Ghost",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",04-04-2023,0,"","",0.000000,0,176,"","","","EB96B25C-CA0A-4787-887C-9D6189028809","Ghostly Tales"
9781646141104,"","Young Vo",01-01-2022,"Levine Querido","Juvenile Fiction / Social Themes / Emigration & Immigration",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",07-31-2022,0,"","",0.000000,0,40,"Montclair","PZ7.1.V645","[E]","68C4B950-69E1-4547-A3C7-E3834DD3B43A","Gibberish"
9780439287197,"","Giles Andreae; Guy Parker-Rees",01-01-2001,"Orchard Books","Juvenile Fiction / Social Issues / General",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",02-28-2022,0,"","",0.000000,0,32,"New York","PZ8.3.A54865","[E]","3AF25AD5-F562-4E0C-9163-BD3B7BEE1827","Giraffes Can't Dance"
9780307730725,"","Lisa Tawn Bergren; Laura J. Bryant",01-01-2012,"WaterBrook Press","Juvenile Fiction / Religious / Christian / Holidays & Celebrations",0.000000,,"book",0,"","","God Gave Us ... Series",0.000000,"",0.000000,"","","","","","",03-21-2022,0,"","",0.000000,0,40,"Colorado Springs, Colo.","PZ7.B452233","[E]","61E2A381-4BFB-4884-A3E8-2284BE6FBF74","God Gave Us Easter"
9781734952216,"","Katie Kenny Phillips; Mieke Van der Merwe",01-01-2020,"IDISCIPLE PUB","Religion / Christian Education / Children & Youth",0.000000,,"book",0,"","","[God You Make Me Feel ;",3.000000,"",0.000000,"","","","","","",07-02-2022,0,"","",0.000000,0,12,"Alpharetta, GA","","","3CA268D3-0301-4023-9BF4-AE49EAD3E73F","God, You Make Me Feel Safe"
9781940209135,"","Brenda Castro; Maria Boas; Sherry Boas",01-01-2014,"Caritas Press","Juvenile Fiction / Religious / Christian / Holidays & Celebrations",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",04-16-2022,0,"","",0.000000,0,0,"[Gilbert, Arizona]","","","0E24DD8F-3505-4BB2-AD58-C86FC2DC00FA","God's Easter Gifts"
9780063044753,"","Reem Faruqi",01-01-2022,"HarperCollinsPublishers","JUVENILE FICTION / Social Themes / Emigration & Immigration",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",09-14-2023,0,"","",0.000000,0,336,"","","","0D756127-5925-4189-A655-0A65A6C14156","Golden Girl"
9780763661724,"","Leigh Hodgkinson",01-01-2012,"Nosy Crow","Juvenile Fiction / Social Issues / Friendship",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",01-24-2022,0,"","",0.000000,0,32,"Somerville, Mass.","PZ7.H66477","[E]","014293D9-EC54-4806-A0C4-7018F251ED04","Goldilocks and Just One Bear"
9781338816105,"","Meg Eden Kuyatt",01-01-2023,"Scholastic, Incorporated","JUVENILE FICTION / Neurodiversity",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-17-2023,0,"","",0.000000,0,288,"","","","1687E42B-9554-42DE-A545-BE7941A05D58","Good Different"
9780062286208,"","Jory John; Benji Davies",01-01-2015,"HarperCollins","Juvenile Fiction / Humorous Stories",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",01-24-2022,0,"","",0.000000,0,32,"New York, NY","PZ7.J62168","[E]","AB97AF37-B760-4B57-BF3B-758D177D6E85","Goodnight Already!"
9781101933787,"","Danica McKellar; Alicia Padron",01-01-2017,"Crown Books for Young Readers","Juvenile Fiction / Family / General",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",05-07-2022,0,"","",0.000000,0,32,"New York","PZ8.3.M45963","[E]","CA27F78B-2745-449F-87FB-80B98FC0C68B","Goodnight, Numbers"
9780593372432,"","Paul McCartney; Kathryn Durst",01-01-2021,"Random House Children's Books","Juvenile Fiction / Imagination & Play",0.000000,,"book",0,"","","Durst, K., Illus.",0.000000,"",0.000000,"","","","","","",06-20-2022,0,"","",0.000000,0,32,"New York","PZ7.1.M4215","[E]","7C171F08-B824-4103-AAC7-4BEC801E9FCF","Grandude's Green Submarine"
9780062892034,""," ",01-01-2019,"HarperCollinsPublishers","",0.000000,,"book",0,"","","Greystone Secrets",1.000000,"",0.000000,"","","","","","",11-07-2022,0,"","",0.000000,0,405,"","","","6D8C6F39-BBEA-4E12-A0F5-0B07BA1BCD9A","Greystone Secrets - the Strangers - Target Exclusive"
9780062838377,"","Margaret Peterson Haddix",01-01-2019,"HarperCollins","Juvenile Fiction / Mysteries & Detective Stories",0.000000,,"book",0,"","","Greystone Secrets",1.000000,"",0.000000,"","","","","","",07-21-2023,0,"","",0.000000,0,416,"","","","B24E0EA0-600E-42DD-8B3D-A00229CADDBF","Greystone Secrets #1: the Strangers"
9780062838438,"","Margaret Peterson Haddix",01-01-2021,"HarperCollins Publishers","Juvenile Fiction / Fantasy & Magic",0.000000,,"book",0,"","","Greystone Secrets",3.000000,"",0.000000,"","","","","","",07-21-2023,0,"","",0.000000,0,416,"","","","6267B708-7BAB-4EF8-A38B-0EBFCED905A5","Greystone Secrets #3: the Messengers"
9780062352330,"","Jacob and Wilhelm Grimm; Margaret Hunt",01-01-2016,"HarperCollins","Juvenile Fiction / Classics",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",10-08-2022,0,"","",0.000000,0,288,"","","","D666597E-2701-46F5-891C-DE9176176BB4","Gris Grimly's Tales From the Brothers Grimm"
9780333710937,"","Julia Donaldson; Axel Scheffler",01-01-1999,"Storysack","",0.000000,,"book",0,"","","Gruffalo",1.000000,"",0.000000,"","","","","","",01-23-2022,0,"","",0.000000,0,0,"New York","PZ8.3.D7235","[E]","C883FCEC-D5D1-4998-89A1-3C12300E7FF4","Gruffalo Storysack"
9780593118627,"","Suzanne Lang",01-01-2019,"Random House Children's Books","Juvenile Fiction / Humorous Stories",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",03-06-2023,0,"","",0.000000,0,44,"","","","81542720-77AF-4841-8CAF-83B13BEB1DBC","Grumpy Monkey Party Time!"
9780593119754,""," ",01-01-2020,"Random House Children's Books","Juvenile Fiction / Humorous Stories",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",02-11-2023,0,"","",0.000000,0,32,"","","","0C729F42-0305-4730-906E-E8250C1823A1","Grumpy Monkey up All Night"
9780593486924,"","Suzanne Lang",01-01-2022,"Random House Children's Books","Juvenile Fiction / Social Themes / Emotions & Feelings",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",01-10-2023,0,"","",0.000000,0,32,"","","","C82692BA-D15F-407C-A9B8-C5FD47573970","Grumpy Monkey Valentine Gross-Out"
9781536211146,"","Flavia Z. Drago",01-01-2020,"Candlewick Press","Juvenile Fiction / Ghost Stories",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",05-15-2022,0,"","",0.000000,0,40,"Somerville, Massachusetts","PZ7.1.D713","[E]","BE209709-DFF0-4E27-8E50-F51E47F59F30","Gustavo, the Shy Ghost"
9780199555857,"","Hans Christian Andersen",01-01-2009,"OUP Oxford","Juvenile Fiction / Legends, Myths, Fables / General",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",10-26-2022,0,"","",0.000000,0,384,"","","","97C8CD7B-26EB-4509-9618-2CB0F004F417","Hans Andersen's Fairy Tales"
9781408845653,"","J. K. Rowling",01-01-2016,"Bloomsbury","",0.000000,,"book",0,"","","Harry Potter",2.000000,"",0.000000,"","","","","","",05-29-2023,0,"","",0.000000,0,258,"","","","533B1F78-DBA8-47F5-A723-105E396EE05C","Harry Potter and the Chamber of Secrets"
9781526637888,"","J. K. Rowling",01-01-2021,"Bloomsbury Publishing Plc","Juvenile Fiction / Fantasy & Magic",0.000000,,"book",0,"","","Harry Potter",2.000000,"",0.000000,"","","","","","",02-11-2023,0,"","",0.000000,0,400,"","","","9BC1ABBA-E878-4F0D-9736-C8BDAD0BFF15","Harry Potter and the Chamber of Secrets: Minalima Edition"
9781408855959,"","J. K. Rowling",01-01-2014,"Bloomsbury","Fiction / Fantasy / General",0.000000,,"book",0,"","","Harry Potter",7.000000,"",0.000000,"","","","","","",04-09-2023,0,"","",0.000000,0,619,"","","","B1A85327-4848-4CC2-9FF3-96AA270FB37D","Harry Potter and the Deathly Hallows"
9781526618245,"","J. K. Rowling",01-01-2021,"Bloomsbury Publishing Plc","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",04-09-2023,0,"","",0.000000,0,560,"","","","5D9562E2-5229-4E5A-A3B6-84735FFBC806","Harry Potter and the Half-Blood Prince - Hufflepuff Edition"
9781526646651,"","J. K. Rowling",01-01-2022,"Bloomsbury Publishing Plc","Juvenile Fiction / Fantasy & Magic",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-07-2022,0,"","",0.000000,0,368,"","","","A3C69193-9AEF-4EBF-98FA-C7CE77223AB2","Harry Potter and the Philosopher's Stone - 25Th Anniversary Edition"
9780593116845,"","Angela DiTerlizzi; Tom Booth",01-01-2021,"Penguin Young Readers Group","Juvenile Fiction / Imagination & Play",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",06-26-2022,0,"","",0.000000,0,32,"New York","PZ7.D629","[E]","CC21BE73-32AC-4454-BBFB-FD5E9B241674","Have You Seen This Book?"
9798554869389,"","Alexandra Steeves",01-01-2020,"Independently Published","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",02-28-2022,0,"","",0.000000,0,24,"","","","A91BC237-5FAC-4D65-80F1-7532017E0D3D","Hazel and Her Nut"
9781481495240,"","Wanda Coven; Priscilla Burris",01-01-2017,"Simon and Schuster","Juvenile Fiction / Imagination & Play",0.000000,,"book",0,"","","Heidi Heckelbeck ;",21.000000,"",0.000000,"","","","","","",06-18-2022,0,"","",0.000000,0,128,"New York","PZ7.C83393","[Fic]","42918191-19C1-41E9-B20F-5AEBB483490A","Heidi Heckelbeck and the Never-Ending Day"
9780593206065,"","Kelly Corrigan; Stacy Ebert",01-01-2021,"Flamingo Books","Juvenile Fiction / Stories in Verse",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",01-24-2022,0,"","",0.000000,0,44,"New York","PZ7.1.C67295","[E]","707E9FD5-0F33-45B7-ABFA-B3873139A9DE","Hello World!"
9780439777339,"","Ellen Levine; Kadir Nelson",01-01-2007,"Scholastic Press","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",06-15-2022,0,"","",0.000000,0,40,"New York","PZ7.L57833","[Fic]","39AA91EE-1F94-401B-84E0-1989ACA32E28","Henry's Freedom Box: a True Story From the Underground Railroad"
9780008266165,"","Oliver Jeffers",01-01-2017,"HarperCollins Publishers Limited","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",01-22-2022,0,"","",0.000000,0,48,"London, England","PZ7.J3643","813.6","62E3B503-BEB6-49A8-B1A4-AA1BF1D4DD87","Here We Are: Notes for Living on Planet Earth"
9781596438736,"","Loic Dauvillier; Marc Lizano; Alexis Siegel",01-01-2014,"First Second","Juvenile Fiction / Historical / Holocaust",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",06-12-2022,0,"","",0.000000,0,76,"New York","PZ7.7.D37","741.5/31","280D08FE-FE26-4466-A446-DF7C66483E07","Hidden: a Child's Story of the Holocaust"
9781536201574,"","Pete Oswald",01-01-2020,"Candlewick Press","Juvenile Fiction / Sports & Recreation / Camping & Outdoor Activities",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",06-15-2022,0,"","",0.000000,0,40,"Somerville, Massachusetts","PZ7.1.O86","813/.6","2DD6467B-AEB6-49A9-B329-274CC1BFA065","Hike"
9780763665296,"","Carson Ellis",01-01-2015,"Candlewick Press","Juvenile Fiction / People & Places / General",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",04-07-2022,0,"","",0.000000,0,40,"Somerville, Massachusetts","PZ7.E4684","[E]","D16FE8E2-4841-48B7-9255-87B2F4701E66","Home"
9781338744910,"","Jane Yolen; Mark Teague",01-01-2021,"Scholastic, Incorporated","Juvenile Fiction / Humorous Stories",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",07-16-2022,0,"","",0.000000,0,40,"New York","","[E]","720CA289-3751-4362-8DA5-183CDAB5085D","How Do Dinosaurs Say Good Night?"
9780375828560,"","Cathy Hapka; Debbie Palen; Ellen Titlebaum",01-01-2005,"Random House","Juvenile Fiction / Readers / Intermediate",0.000000,,"book",0,"","","Step Into Reading. Step 4",0.000000,"",0.000000,"","","","","","",07-02-2022,0,"","",0.000000,0,46,"New York","PZ7.H1996","[Fic]","C8052D6D-8000-4ECD-8351-301AF4B1AC9D","How Not to Babysit Your Brother"
9780394800790,""," Seuss; Dr. Seuss",01-01-1985,"Random House","Juvenile Fiction / Holidays & Celebrations / Christmas & Advent",5.000000,,"book",0,"","","A Dr. Seuss Paperback Classic",0.000000,"",0.000000,"","","","","","",01-23-2022,0,"","",0.000000,0,58,"New York","PZ8.3.G276","[E]","A7341120-AE29-4A90-83D5-4AC00D81D28E","How the Grinch Stole Christmas"
9780007150342,"","Oliver Jeffers",01-01-2005,"HarperCollins Children's Books","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",01-24-2022,0,"","",0.000000,0,32,"London","PZ7.J3643","823.92","0E3E2B57-A930-4A96-A78F-6F69C900228A","How to Catch a Star"
9781442459359,"","Scott Campbell",01-01-2014,"Simon and Schuster","Juvenile Fiction / Imagination & Play",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",03-15-2022,0,"","",0.000000,0,40,"New York","PZ7.C1583","[E]","BDB0A7BB-04C4-4A9A-BC7D-4FEE8A1435C5","Hug Machine"
9781542031530,"","Korey Watari; Mike Wu",01-01-2022,"Amazon Publishing","Juvenile Fiction / Diversity & Multicultural",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",06-18-2022,0,"","",0.000000,0,40,"New York, NY","PZ7.1.W3875","[E]","7844DDDF-7C4E-4E56-9115-5D0C6353B8DD","I Am Able to Shine"
9781524700485,"","Erika L. Sánchez",01-01-2017,"Random House Children's Books","Young Adult Fiction / Social Themes / Death, Grief, Bereavement",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",12-15-2023,0,"","",0.000000,0,352,"","","","1207F395-FAEE-4A8B-A1B9-EB84A2456CD7","I Am Not Your Perfect Mexican Daughter"
9780307001467,""," ",01-01-1992,"Golden Books Publishing Company, Incorporated","",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",05-18-2023,0,"","",0.000000,0,24,"","","","EC751941-EB84-4EF4-9A68-CB48A8408EC1","I Can Fly"
9780544971431,"","Simon Philip; Ella Bailey",01-01-2017,"Houghton Mifflin Harcourt","Juvenile Fiction / Humorous Stories",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",01-24-2022,0,"","",0.000000,0,32,"Boston","PZ7.1.P516","[E]","4B8EDF45-3FF6-43B9-BDF2-615A6D6276D9","I Don't Know What to Call My Cat"
9781459825932,"","Monique Gray Smith",01-01-2022,"Orca Book Publishers","Juvenile Fiction / Social Themes / Values & Virtues",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",07-03-2023,0,"","",0.000000,0,32,"","","","ABFDDB5F-F74F-4769-A248-13CC8DC32DDF","I Hope"
9781534466685,"","Heidi McKinnon",01-01-2019,"Simon & Schuster Books for Young Readers","Juvenile Fiction / Monsters",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",08-20-2022,0,"","",0.000000,0,40,"","","","BFD23711-E942-4546-B140-16EE19D6B78C","I Just Ate My Friend"
9780545055574,"","Trudie Trewin; Nick Bland",01-01-2008,"Orchard Books","Juvenile Fiction / Family / General",0.000000,,"book",0,"","","",0.000000,"",0.000000,"","","","","","",01-24-2022,0,"","",0.000000,0,32,"New York","PZ7.T73325","[E]","1331D23E-9477-4323-9D14-E18EC260C8BD","I Lost My Kisses"
