BOOK_ORDER,BOOK_ABBREV,BOOK,CHAPTER,VERSE,READING
22,Jb,Job,24,17,
22,Jb,Job,24,18,
22,Jb,Job,24,19,
22,Jb,Job,24,2,
22,Jb,Job,24,20,
22,Jb,Job,24,21,
22,Jb,Job,24,22,
22,Jb,Job,24,23,
22,Jb,Job,24,24,
22,Jb,Job,24,25,
22,Jb,Job,24,3,
22,Jb,Job,24,4,
22,Jb,Job,24,5,
22,Jb,Job,24,6,
22,Jb,Job,24,7,
22,Jb,Job,24,8,
22,Jb,Job,24,9,
22,Jb,Job,25,1,
22,Jb,Job,25,2,
22,Jb,Job,25,3,
22,Jb,Job,25,4,
22,Jb,Job,25,5,
22,Jb,Job,25,6,
22,Jb,Job,31,1,
22,Jb,Job,31,10,
22,Jb,Job,31,11,
22,Jb,Job,31,12,
22,Jb,Job,31,13,
22,Jb,Job,31,14,
22,Jb,Job,31,15,
22,Jb,Job,31,16,
22,Jb,Job,31,17,
22,Jb,Job,31,18,
22,Jb,Job,31,19,
22,Jb,Job,31,2,
22,Jb,Job,31,20,
22,Jb,Job,31,21,
22,Jb,Job,31,22,
22,Jb,Job,31,23,
22,Jb,Job,31,24,
22,Jb,Job,31,25,
22,Jb,Job,31,26,
22,Jb,Job,31,27,
22,Jb,Job,31,28,
22,Jb,Job,31,29,
22,Jb,Job,31,3,
22,Jb,Job,31,30,
22,Jb,Job,31,31,
22,Jb,Job,31,32,
22,Jb,Job,31,33,
22,Jb,Job,31,34,
22,Jb,Job,31,35,
22,Jb,Job,31,36,
22,Jb,Job,31,37,
22,Jb,Job,31,38,
22,Jb,Job,31,39,
22,Jb,Job,31,4,
22,Jb,Job,31,40,
22,Jb,Job,31,5,
22,Jb,Job,31,6,
22,Jb,Job,31,7,
22,Jb,Job,31,8,
22,Jb,Job,31,9,
22,Jb,Job,32,1,
22,Jb,Job,32,10,
22,Jb,Job,32,11,
22,Jb,Job,32,12,
22,Jb,Job,32,13,
22,Jb,Job,32,14,
22,Jb,Job,32,15,
22,Jb,Job,32,16,
22,Jb,Job,32,17,
22,Jb,Job,32,18,
22,Jb,Job,32,19,
22,Jb,Job,32,2,
22,Jb,Job,32,20,
22,Jb,Job,32,21,
22,Jb,Job,32,22,
22,Jb,Job,32,3,
22,Jb,Job,32,4,
22,Jb,Job,32,5,
22,Jb,Job,32,6,
22,Jb,Job,32,7,
22,Jb,Job,32,8,
22,Jb,Job,32,9,
22,Jb,Job,33,1,
22,Jb,Job,33,10,
22,Jb,Job,33,11,
22,Jb,Job,33,12,
22,Jb,Job,33,13,
22,Jb,Job,33,14,
22,Jb,Job,33,15,
22,Jb,Job,33,16,
22,Jb,Job,33,17,
22,Jb,Job,33,18,
22,Jb,Job,33,19,
22,Jb,Job,33,2,
22,Jb,Job,33,20,
22,Jb,Job,33,21,
22,Jb,Job,33,22,
22,Jb,Job,33,23,
22,Jb,Job,33,24,
22,Jb,Job,33,25,
22,Jb,Job,33,26,
22,Jb,Job,33,27,
22,Jb,Job,33,28,
22,Jb,Job,33,29,
22,Jb,Job,33,3,
22,Jb,Job,33,30,
22,Jb,Job,33,31,
22,Jb,Job,33,32,
22,Jb,Job,33,33,
22,Jb,Job,33,4,
22,Jb,Job,33,5,
22,Jb,Job,33,6,
22,Jb,Job,33,7,
22,Jb,Job,33,8,
22,Jb,Job,33,9,
22,Jb,Job,34,1,
22,Jb,Job,34,10,
22,Jb,Job,34,11,
22,Jb,Job,34,12,
22,Jb,Job,34,13,
22,Jb,Job,34,14,
22,Jb,Job,34,15,
22,Jb,Job,34,16,
22,Jb,Job,34,17,
22,Jb,Job,34,18,
22,Jb,Job,34,19,
22,Jb,Job,34,2,
22,Jb,Job,34,20,
22,Jb,Job,34,21,
22,Jb,Job,34,22,
22,Jb,Job,34,23,
22,Jb,Job,34,24,
22,Jb,Job,34,25,
22,Jb,Job,34,26,
22,Jb,Job,34,27,
22,Jb,Job,34,28,
22,Jb,Job,34,29,
22,Jb,Job,34,3,
22,Jb,Job,34,30,
22,Jb,Job,34,31,
22,Jb,Job,34,32,
22,Jb,Job,34,33,
22,Jb,Job,34,34,
22,Jb,Job,34,35,
22,Jb,Job,34,36,
22,Jb,Job,34,37,
22,Jb,Job,34,4,
22,Jb,Job,34,5,
22,Jb,Job,34,6,
22,Jb,Job,34,7,
22,Jb,Job,34,8,
22,Jb,Job,34,9,
22,Jb,Job,3,1,
22,Jb,Job,3,10,
22,Jb,Job,3,11,
22,Jb,Job,3,12,
22,Jb,Job,3,13,
22,Jb,Job,3,14,
22,Jb,Job,3,15,
22,Jb,Job,3,16,
22,Jb,Job,3,17,
22,Jb,Job,3,18,
22,Jb,Job,3,19,
22,Jb,Job,3,2,
22,Jb,Job,3,20,
22,Jb,Job,3,21,
22,Jb,Job,3,22,
22,Jb,Job,3,23,
22,Jb,Job,3,24,
22,Jb,Job,3,25,
22,Jb,Job,3,26,
22,Jb,Job,3,3,
22,Jb,Job,3,4,
22,Jb,Job,3,5,
22,Jb,Job,3,6,
22,Jb,Job,3,7,
22,Jb,Job,3,8,
22,Jb,Job,3,9,
22,Jb,Job,30,1,
22,Jb,Job,30,10,
22,Jb,Job,30,11,
22,Jb,Job,30,12,
22,Jb,Job,30,13,
22,Jb,Job,30,14,
22,Jb,Job,30,15,
22,Jb,Job,30,16,
22,Jb,Job,30,17,
22,Jb,Job,30,18,
22,Jb,Job,30,19,
22,Jb,Job,30,2,
22,Jb,Job,30,20,
22,Jb,Job,30,21,
22,Jb,Job,30,22,
22,Jb,Job,30,23,
22,Jb,Job,30,24,
22,Jb,Job,30,25,
22,Jb,Job,30,26,
22,Jb,Job,30,27,
22,Jb,Job,30,28,
22,Jb,Job,30,29,
22,Jb,Job,30,3,
22,Jb,Job,30,30,
22,Jb,Job,30,31,
22,Jb,Job,30,4,
22,Jb,Job,30,5,
22,Jb,Job,30,6,
22,Jb,Job,30,7,
22,Jb,Job,30,8,
22,Jb,Job,30,9,
22,Jb,Job,35,1,
22,Jb,Job,35,10,
22,Jb,Job,35,11,
22,Jb,Job,35,12,
22,Jb,Job,35,13,
22,Jb,Job,35,14,
22,Jb,Job,35,15,
22,Jb,Job,35,16,
22,Jb,Job,35,2,
22,Jb,Job,35,3,
22,Jb,Job,35,4,
22,Jb,Job,35,5,
22,Jb,Job,35,6,
22,Jb,Job,35,7,
22,Jb,Job,35,8,
22,Jb,Job,35,9,
22,Jb,Job,36,1,
22,Jb,Job,36,10,
22,Jb,Job,36,11,
22,Jb,Job,36,12,
22,Jb,Job,36,13,
22,Jb,Job,36,14,
22,Jb,Job,36,15,
22,Jb,Job,36,16,
22,Jb,Job,36,17,
22,Jb,Job,36,18,
22,Jb,Job,36,19,
22,Jb,Job,36,2,
22,Jb,Job,36,20,
22,Jb,Job,36,21,
22,Jb,Job,36,22,
22,Jb,Job,36,23,
22,Jb,Job,36,24,
22,Jb,Job,36,25,
22,Jb,Job,36,26,
22,Jb,Job,36,27,
22,Jb,Job,36,28,
22,Jb,Job,36,29,
22,Jb,Job,36,3,
22,Jb,Job,36,30,
22,Jb,Job,36,31,
22,Jb,Job,36,32,
22,Jb,Job,36,33,
22,Jb,Job,36,4,
22,Jb,Job,36,5,
22,Jb,Job,36,6,
22,Jb,Job,36,7,
22,Jb,Job,36,8,
22,Jb,Job,36,9,
22,Jb,Job,28,1,
22,Jb,Job,28,10,
22,Jb,Job,28,11,
22,Jb,Job,28,12,
22,Jb,Job,28,13,
22,Jb,Job,28,14,
22,Jb,Job,28,15,
22,Jb,Job,28,16,
22,Jb,Job,28,17,
22,Jb,Job,28,18,
22,Jb,Job,28,19,
22,Jb,Job,28,2,
22,Jb,Job,28,20,
22,Jb,Job,28,21,
22,Jb,Job,28,22,
22,Jb,Job,28,23,
22,Jb,Job,28,24,
22,Jb,Job,28,25,
22,Jb,Job,28,26,
22,Jb,Job,28,27,
22,Jb,Job,28,28,
22,Jb,Job,28,3,
22,Jb,Job,28,4,
22,Jb,Job,28,5,
22,Jb,Job,28,6,
22,Jb,Job,28,7,
22,Jb,Job,28,8,
22,Jb,Job,28,9,
22,Jb,Job,29,1,
22,Jb,Job,29,10,
22,Jb,Job,29,11,
22,Jb,Job,29,12,
22,Jb,Job,29,13,
22,Jb,Job,29,14,
22,Jb,Job,29,15,
22,Jb,Job,29,16,
22,Jb,Job,29,17,
22,Jb,Job,29,18,
22,Jb,Job,29,19,
22,Jb,Job,29,2,
22,Jb,Job,29,20,
22,Jb,Job,29,21,
22,Jb,Job,29,22,
22,Jb,Job,29,23,
22,Jb,Job,29,24,
22,Jb,Job,29,25,
22,Jb,Job,29,3,
22,Jb,Job,29,4,
22,Jb,Job,29,5,
22,Jb,Job,29,6,
22,Jb,Job,29,7,
22,Jb,Job,29,8,
22,Jb,Job,29,9,
22,Jb,Job,37,1,
22,Jb,Job,37,10,
22,Jb,Job,37,11,
22,Jb,Job,37,12,
22,Jb,Job,37,13,
22,Jb,Job,37,14,
22,Jb,Job,37,15,
22,Jb,Job,37,16,
22,Jb,Job,37,17,
22,Jb,Job,37,18,
22,Jb,Job,37,19,
22,Jb,Job,37,2,
22,Jb,Job,37,20,
22,Jb,Job,37,21,
22,Jb,Job,37,22,
22,Jb,Job,37,23,
22,Jb,Job,37,24,
22,Jb,Job,37,3,
22,Jb,Job,37,4,
22,Jb,Job,37,5,
22,Jb,Job,37,6,
22,Jb,Job,37,7,
22,Jb,Job,37,8,
22,Jb,Job,37,9,
22,Jb,Job,38,1,
22,Jb,Job,38,10,
22,Jb,Job,38,11,
22,Jb,Job,38,12,
22,Jb,Job,38,13,
22,Jb,Job,38,14,
22,Jb,Job,38,15,
22,Jb,Job,38,16,
22,Jb,Job,38,17,
22,Jb,Job,38,18,
22,Jb,Job,38,19,
22,Jb,Job,38,2,
22,Jb,Job,38,20,
22,Jb,Job,38,21,
22,Jb,Job,38,22,
22,Jb,Job,38,23,
22,Jb,Job,38,24,
22,Jb,Job,38,25,
22,Jb,Job,38,26,
22,Jb,Job,38,27,
22,Jb,Job,38,28,
22,Jb,Job,38,29,
22,Jb,Job,38,3,
22,Jb,Job,38,30,
22,Jb,Job,38,31,
22,Jb,Job,38,32,
22,Jb,Job,38,33,
22,Jb,Job,38,34,
22,Jb,Job,38,35,
22,Jb,Job,38,36,
22,Jb,Job,38,37,
22,Jb,Job,38,38,
22,Jb,Job,38,39,
22,Jb,Job,38,4,
22,Jb,Job,38,40,
22,Jb,Job,38,41,
22,Jb,Job,38,5,
22,Jb,Job,38,6,
22,Jb,Job,38,7,
22,Jb,Job,38,8,
22,Jb,Job,38,9,
22,Jb,Job,39,1,
22,Jb,Job,39,10,
22,Jb,Job,39,11,
22,Jb,Job,39,12,
22,Jb,Job,39,13,
22,Jb,Job,39,14,
22,Jb,Job,39,15,
22,Jb,Job,39,16,
22,Jb,Job,39,17,
22,Jb,Job,39,18,
22,Jb,Job,39,19,
22,Jb,Job,39,2,
22,Jb,Job,39,20,
22,Jb,Job,39,21,
22,Jb,Job,39,22,
22,Jb,Job,39,23,
22,Jb,Job,39,24,
22,Jb,Job,39,25,
22,Jb,Job,39,26,
22,Jb,Job,39,27,
22,Jb,Job,39,28,
22,Jb,Job,39,29,
22,Jb,Job,39,3,
22,Jb,Job,39,30,
22,Jb,Job,39,4,
22,Jb,Job,39,5,
22,Jb,Job,39,6,
22,Jb,Job,39,7,
22,Jb,Job,39,8,
22,Jb,Job,39,9,
22,Jb,Job,4,1,
22,Jb,Job,4,10,
22,Jb,Job,4,11,
22,Jb,Job,4,12,
22,Jb,Job,4,13,
22,Jb,Job,4,14,
22,Jb,Job,4,15,
22,Jb,Job,4,16,
22,Jb,Job,4,17,
22,Jb,Job,4,18,
22,Jb,Job,4,19,
22,Jb,Job,4,2,
22,Jb,Job,4,20,
22,Jb,Job,4,21,
22,Jb,Job,4,3,
22,Jb,Job,4,4,
22,Jb,Job,4,5,
22,Jb,Job,4,6,
22,Jb,Job,4,7,
22,Jb,Job,4,8,
22,Jb,Job,4,9,
22,Jb,Job,42,1,
22,Jb,Job,42,10,
22,Jb,Job,42,11,
22,Jb,Job,42,12,
22,Jb,Job,42,13,
22,Jb,Job,42,14,
22,Jb,Job,42,15,
22,Jb,Job,42,16,
22,Jb,Job,42,17,
22,Jb,Job,42,2,
22,Jb,Job,42,3,
22,Jb,Job,42,4,
22,Jb,Job,42,5,
22,Jb,Job,42,6,
22,Jb,Job,42,7,
22,Jb,Job,42,8,
22,Jb,Job,42,9,
22,Jb,Job,5,1,
22,Jb,Job,5,10,
22,Jb,Job,5,11,
22,Jb,Job,5,12,
22,Jb,Job,5,13,
22,Jb,Job,5,14,
22,Jb,Job,5,15,
22,Jb,Job,5,16,
22,Jb,Job,5,17,
22,Jb,Job,5,18,
22,Jb,Job,5,19,
22,Jb,Job,5,2,
22,Jb,Job,5,20,
22,Jb,Job,5,21,
22,Jb,Job,5,22,
22,Jb,Job,5,23,
22,Jb,Job,5,24,
22,Jb,Job,5,25,
22,Jb,Job,5,26,
22,Jb,Job,5,27,
22,Jb,Job,5,3,
22,Jb,Job,5,4,
22,Jb,Job,5,5,
22,Jb,Job,5,6,
22,Jb,Job,5,7,
22,Jb,Job,5,8,
22,Jb,Job,5,9,
22,Jb,Job,40,1,
22,Jb,Job,40,10,
22,Jb,Job,40,11,
22,Jb,Job,40,12,
22,Jb,Job,40,13,
22,Jb,Job,40,14,
22,Jb,Job,40,15,
22,Jb,Job,40,16,
22,Jb,Job,40,17,
22,Jb,Job,40,18,
22,Jb,Job,40,19,
22,Jb,Job,40,2,
22,Jb,Job,40,20,
22,Jb,Job,40,21,
22,Jb,Job,40,22,
22,Jb,Job,40,23,
22,Jb,Job,40,24,
22,Jb,Job,40,25,
22,Jb,Job,40,26,
22,Jb,Job,40,27,
22,Jb,Job,40,28,
22,Jb,Job,40,29,
22,Jb,Job,40,3,
22,Jb,Job,40,30,
22,Jb,Job,40,31,
22,Jb,Job,40,32,
22,Jb,Job,40,4,
22,Jb,Job,40,5,
22,Jb,Job,40,6,
22,Jb,Job,40,7,
22,Jb,Job,40,8,
22,Jb,Job,40,9,
22,Jb,Job,41,1,
22,Jb,Job,41,10,
22,Jb,Job,41,11,
22,Jb,Job,41,12,
22,Jb,Job,41,13,
22,Jb,Job,41,14,
22,Jb,Job,41,15,
22,Jb,Job,41,16,
22,Jb,Job,41,17,
22,Jb,Job,41,18,
22,Jb,Job,41,19,
22,Jb,Job,41,2,
22,Jb,Job,41,20,
22,Jb,Job,41,21,
22,Jb,Job,41,22,
22,Jb,Job,41,23,
22,Jb,Job,41,24,
22,Jb,Job,41,25,
22,Jb,Job,41,26,
22,Jb,Job,41,3,
22,Jb,Job,41,4,
22,Jb,Job,41,5,
22,Jb,Job,41,6,
22,Jb,Job,41,7,
22,Jb,Job,41,8,
22,Jb,Job,41,9,
22,Jb,Job,6,1,
22,Jb,Job,6,10,
22,Jb,Job,6,11,
22,Jb,Job,6,12,
22,Jb,Job,6,13,
22,Jb,Job,6,14,
22,Jb,Job,6,15,
22,Jb,Job,6,16,
22,Jb,Job,6,17,
22,Jb,Job,6,18,
22,Jb,Job,6,19,
22,Jb,Job,6,2,
22,Jb,Job,6,20,
22,Jb,Job,6,21,
22,Jb,Job,6,22,
22,Jb,Job,6,23,
22,Jb,Job,6,24,
22,Jb,Job,6,25,
22,Jb,Job,6,26,
22,Jb,Job,6,27,
22,Jb,Job,6,28,
22,Jb,Job,6,29,
22,Jb,Job,6,3,
22,Jb,Job,6,30,
22,Jb,Job,6,4,
22,Jb,Job,6,5,
22,Jb,Job,6,6,
22,Jb,Job,6,7,
22,Jb,Job,6,8,
22,Jb,Job,6,9,
22,Jb,Job,7,1,
22,Jb,Job,7,10,
22,Jb,Job,7,11,
22,Jb,Job,7,12,
22,Jb,Job,7,13,
22,Jb,Job,7,14,
22,Jb,Job,7,15,
22,Jb,Job,7,16,
22,Jb,Job,7,17,
22,Jb,Job,7,18,
22,Jb,Job,7,19,
22,Jb,Job,7,2,
22,Jb,Job,7,20,
22,Jb,Job,7,21,
22,Jb,Job,7,3,
22,Jb,Job,7,4,
22,Jb,Job,7,5,
22,Jb,Job,7,6,
22,Jb,Job,7,7,
22,Jb,Job,7,8,
22,Jb,Job,7,9,
22,Jb,Job,8,1,
22,Jb,Job,8,10,
22,Jb,Job,8,11,
22,Jb,Job,8,12,
22,Jb,Job,8,13,
22,Jb,Job,8,14,
22,Jb,Job,8,15,
22,Jb,Job,8,16,
22,Jb,Job,8,17,
22,Jb,Job,8,18,
22,Jb,Job,8,19,
22,Jb,Job,8,2,
22,Jb,Job,8,20,
22,Jb,Job,8,21,
22,Jb,Job,8,22,
22,Jb,Job,8,3,
22,Jb,Job,8,4,
22,Jb,Job,8,5,
22,Jb,Job,8,6,
22,Jb,Job,8,7,
22,Jb,Job,8,8,
22,Jb,Job,8,9,
22,Jb,Job,9,1,
22,Jb,Job,9,10,
22,Jb,Job,9,11,
22,Jb,Job,9,12,
22,Jb,Job,9,13,
22,Jb,Job,9,14,
22,Jb,Job,9,15,
22,Jb,Job,9,16,
22,Jb,Job,9,17,
22,Jb,Job,9,18,
22,Jb,Job,9,19,
22,Jb,Job,9,2,
22,Jb,Job,9,20,
22,Jb,Job,9,21,
22,Jb,Job,9,22,
22,Jb,Job,9,23,
22,Jb,Job,9,24,
22,Jb,Job,9,25,
22,Jb,Job,9,26,
22,Jb,Job,9,27,
22,Jb,Job,9,28,
22,Jb,Job,9,29,
22,Jb,Job,9,3,
22,Jb,Job,9,30,
22,Jb,Job,9,31,
22,Jb,Job,9,32,
22,Jb,Job,9,33,
22,Jb,Job,9,34,
22,Jb,Job,9,35,
22,Jb,Job,9,4,
22,Jb,Job,9,5,
22,Jb,Job,9,6,
22,Jb,Job,9,7,
22,Jb,Job,9,8,
22,Jb,Job,9,9,
18,Jdt,Judith,1,1,
18,Jdt,Judith,1,10,
18,Jdt,Judith,1,11,
18,Jdt,Judith,1,12,
18,Jdt,Judith,1,13,
18,Jdt,Judith,1,14,
18,Jdt,Judith,1,15,
18,Jdt,Judith,1,16,
18,Jdt,Judith,1,2,
18,Jdt,Judith,1,3,
18,Jdt,Judith,1,4,
18,Jdt,Judith,1,5,
18,Jdt,Judith,1,6,
18,Jdt,Judith,1,7,
18,Jdt,Judith,1,8,
18,Jdt,Judith,1,9,
18,Jdt,Judith,10,1,
18,Jdt,Judith,10,10,
18,Jdt,Judith,10,11,
18,Jdt,Judith,10,12,
18,Jdt,Judith,10,13,
18,Jdt,Judith,10,14,
18,Jdt,Judith,10,15,
18,Jdt,Judith,10,16,
18,Jdt,Judith,10,17,
18,Jdt,Judith,10,18,
18,Jdt,Judith,10,19,
18,Jdt,Judith,10,2,
18,Jdt,Judith,10,20,
18,Jdt,Judith,10,21,
18,Jdt,Judith,10,22,
18,Jdt,Judith,10,23,
18,Jdt,Judith,10,3,
18,Jdt,Judith,10,4,
18,Jdt,Judith,10,5,
18,Jdt,Judith,10,6,
18,Jdt,Judith,10,7,
18,Jdt,Judith,10,8,
18,Jdt,Judith,10,9,
18,Jdt,Judith,15,1,
18,Jdt,Judith,15,10,
18,Jdt,Judith,15,11,
18,Jdt,Judith,15,12,
18,Jdt,Judith,15,13,
18,Jdt,Judith,15,14,
18,Jdt,Judith,15,2,
18,Jdt,Judith,15,3,
18,Jdt,Judith,15,4,
18,Jdt,Judith,15,5,
18,Jdt,Judith,15,6,
18,Jdt,Judith,15,7,
18,Jdt,Judith,15,8,
18,Jdt,Judith,15,9,
18,Jdt,Judith,16,1,
18,Jdt,Judith,16,10,
18,Jdt,Judith,16,11,
18,Jdt,Judith,16,12,
18,Jdt,Judith,16,13,
18,Jdt,Judith,16,14,
18,Jdt,Judith,16,15,
18,Jdt,Judith,16,16,
18,Jdt,Judith,16,17,
18,Jdt,Judith,16,18,
18,Jdt,Judith,16,19,
18,Jdt,Judith,16,2,
18,Jdt,Judith,16,20,
18,Jdt,Judith,16,21,
18,Jdt,Judith,16,22,
18,Jdt,Judith,16,23,
18,Jdt,Judith,16,24,
18,Jdt,Judith,16,25,
18,Jdt,Judith,16,3,
18,Jdt,Judith,16,4,
18,Jdt,Judith,16,5,
18,Jdt,Judith,16,6,
18,Jdt,Judith,16,7,
18,Jdt,Judith,16,8,
18,Jdt,Judith,16,9,
18,Jdt,Judith,8,1,
18,Jdt,Judith,8,10,
18,Jdt,Judith,8,11,
18,Jdt,Judith,8,12,
18,Jdt,Judith,8,13,
18,Jdt,Judith,8,14,
18,Jdt,Judith,8,15,
18,Jdt,Judith,8,16,
18,Jdt,Judith,8,17,
18,Jdt,Judith,8,18,
18,Jdt,Judith,8,19,
18,Jdt,Judith,8,2,
18,Jdt,Judith,8,20,
18,Jdt,Judith,8,21,
18,Jdt,Judith,8,22,
18,Jdt,Judith,8,23,
18,Jdt,Judith,8,24,
18,Jdt,Judith,8,25,
18,Jdt,Judith,8,26,
18,Jdt,Judith,8,27,
18,Jdt,Judith,8,28,
18,Jdt,Judith,8,29,
18,Jdt,Judith,8,3,
18,Jdt,Judith,8,30,
18,Jdt,Judith,8,31,
18,Jdt,Judith,8,32,
18,Jdt,Judith,8,33,
18,Jdt,Judith,8,34,
18,Jdt,Judith,8,35,
18,Jdt,Judith,8,36,
18,Jdt,Judith,8,4,
18,Jdt,Judith,8,5,
18,Jdt,Judith,8,6,
18,Jdt,Judith,8,7,
18,Jdt,Judith,8,8,
18,Jdt,Judith,8,9,
18,Jdt,Judith,9,1,
18,Jdt,Judith,9,10,
18,Jdt,Judith,9,11,
18,Jdt,Judith,9,12,
18,Jdt,Judith,9,13,
18,Jdt,Judith,9,14,
18,Jdt,Judith,9,2,
18,Jdt,Judith,9,3,
18,Jdt,Judith,9,4,
18,Jdt,Judith,9,5,
18,Jdt,Judith,9,6,
18,Jdt,Judith,9,7,
18,Jdt,Judith,9,8,
18,Jdt,Judith,9,9,
18,Jdt,Judith,4,1,
18,Jdt,Judith,4,10,
18,Jdt,Judith,4,11,
18,Jdt,Judith,4,12,
18,Jdt,Judith,4,13,
18,Jdt,Judith,4,14,
18,Jdt,Judith,4,15,
18,Jdt,Judith,4,2,
18,Jdt,Judith,4,3,
18,Jdt,Judith,4,4,
18,Jdt,Judith,4,5,
18,Jdt,Judith,4,6,
18,Jdt,Judith,4,7,
18,Jdt,Judith,4,8,
18,Jdt,Judith,4,9,
18,Jdt,Judith,5,1,
18,Jdt,Judith,5,10,
18,Jdt,Judith,5,11,
18,Jdt,Judith,5,12,
18,Jdt,Judith,5,13,
18,Jdt,Judith,5,14,
18,Jdt,Judith,5,15,
18,Jdt,Judith,5,16,
18,Jdt,Judith,5,17,
18,Jdt,Judith,5,18,
18,Jdt,Judith,5,19,
18,Jdt,Judith,5,2,
18,Jdt,Judith,5,20,
18,Jdt,Judith,5,21,
18,Jdt,Judith,5,22,
18,Jdt,Judith,5,23,
18,Jdt,Judith,5,24,
18,Jdt,Judith,5,3,
18,Jdt,Judith,5,4,
18,Jdt,Judith,5,5,
18,Jdt,Judith,5,6,
18,Jdt,Judith,5,7,
18,Jdt,Judith,5,8,
18,Jdt,Judith,5,9,
18,Jdt,Judith,11,1,
18,Jdt,Judith,11,10,
18,Jdt,Judith,11,11,
18,Jdt,Judith,11,12,
18,Jdt,Judith,11,13,
18,Jdt,Judith,11,14,
18,Jdt,Judith,11,15,
18,Jdt,Judith,11,16,
18,Jdt,Judith,11,17,
18,Jdt,Judith,11,18,
18,Jdt,Judith,11,19,
18,Jdt,Judith,11,2,
18,Jdt,Judith,11,20,
18,Jdt,Judith,11,21,
18,Jdt,Judith,11,22,
18,Jdt,Judith,11,23,
18,Jdt,Judith,11,3,
18,Jdt,Judith,11,4,
18,Jdt,Judith,11,5,
18,Jdt,Judith,11,6,
18,Jdt,Judith,11,7,
18,Jdt,Judith,11,8,
18,Jdt,Judith,11,9,
18,Jdt,Judith,12,1,
18,Jdt,Judith,12,10,
18,Jdt,Judith,12,11,
18,Jdt,Judith,12,12,
18,Jdt,Judith,12,13,
18,Jdt,Judith,12,14,
18,Jdt,Judith,12,15,
18,Jdt,Judith,12,16,
18,Jdt,Judith,12,17,
18,Jdt,Judith,12,18,
18,Jdt,Judith,12,19,
18,Jdt,Judith,12,2,
18,Jdt,Judith,12,20,
18,Jdt,Judith,12,3,
18,Jdt,Judith,12,4,
18,Jdt,Judith,12,5,
18,Jdt,Judith,12,6,
18,Jdt,Judith,12,7,
18,Jdt,Judith,12,8,
18,Jdt,Judith,12,9,
18,Jdt,Judith,6,1,
18,Jdt,Judith,6,10,
18,Jdt,Judith,6,11,
18,Jdt,Judith,6,12,
18,Jdt,Judith,6,13,
18,Jdt,Judith,6,14,
18,Jdt,Judith,6,15,
18,Jdt,Judith,6,16,
18,Jdt,Judith,6,17,
18,Jdt,Judith,6,18,
18,Jdt,Judith,6,19,
18,Jdt,Judith,6,2,
18,Jdt,Judith,6,20,
18,Jdt,Judith,6,21,
18,Jdt,Judith,6,3,
18,Jdt,Judith,6,4,
18,Jdt,Judith,6,5,
18,Jdt,Judith,6,6,
18,Jdt,Judith,6,7,
18,Jdt,Judith,6,8,
18,Jdt,Judith,6,9,
18,Jdt,Judith,7,1,
18,Jdt,Judith,7,10,
18,Jdt,Judith,7,11,
18,Jdt,Judith,7,12,
18,Jdt,Judith,7,13,
18,Jdt,Judith,7,14,
18,Jdt,Judith,7,15,
18,Jdt,Judith,7,16,
18,Jdt,Judith,7,17,
18,Jdt,Judith,7,18,
18,Jdt,Judith,7,19,
18,Jdt,Judith,7,2,
18,Jdt,Judith,7,20,
18,Jdt,Judith,7,21,
18,Jdt,Judith,7,22,
18,Jdt,Judith,7,23,
18,Jdt,Judith,7,24,
18,Jdt,Judith,7,25,
18,Jdt,Judith,7,26,
18,Jdt,Judith,7,27,
18,Jdt,Judith,7,28,
18,Jdt,Judith,7,29,
18,Jdt,Judith,7,3,
18,Jdt,Judith,7,30,
18,Jdt,Judith,7,31,
18,Jdt,Judith,7,32,
18,Jdt,Judith,7,4,
18,Jdt,Judith,7,5,
18,Jdt,Judith,7,6,
18,Jdt,Judith,7,7,
18,Jdt,Judith,7,8,
18,Jdt,Judith,7,9,
18,Jdt,Judith,2,1,
18,Jdt,Judith,2,10,
18,Jdt,Judith,2,11,
18,Jdt,Judith,2,12,
18,Jdt,Judith,2,13,
18,Jdt,Judith,2,14,
18,Jdt,Judith,2,15,
18,Jdt,Judith,2,16,
18,Jdt,Judith,2,17,
18,Jdt,Judith,2,18,
18,Jdt,Judith,2,19,
18,Jdt,Judith,2,2,
18,Jdt,Judith,2,20,
18,Jdt,Judith,2,21,
18,Jdt,Judith,2,22,
18,Jdt,Judith,2,23,
18,Jdt,Judith,2,24,
18,Jdt,Judith,2,25,
18,Jdt,Judith,2,26,
18,Jdt,Judith,2,27,
18,Jdt,Judith,2,28,
18,Jdt,Judith,2,3,
18,Jdt,Judith,2,4,
18,Jdt,Judith,2,5,
18,Jdt,Judith,2,6,
18,Jdt,Judith,2,7,
18,Jdt,Judith,2,8,
18,Jdt,Judith,2,9,
18,Jdt,Judith,3,1,
18,Jdt,Judith,3,10,
18,Jdt,Judith,3,2,
18,Jdt,Judith,3,3,
18,Jdt,Judith,3,4,
18,Jdt,Judith,3,5,
18,Jdt,Judith,3,6,
18,Jdt,Judith,3,7,
18,Jdt,Judith,3,8,
18,Jdt,Judith,3,9,
30,Jer,Jeremiah,1,1,
30,Jer,Jeremiah,1,10,
30,Jer,Jeremiah,1,11,
30,Jer,Jeremiah,1,12,
30,Jer,Jeremiah,1,13,
30,Jer,Jeremiah,1,14,
30,Jer,Jeremiah,1,15,
30,Jer,Jeremiah,1,16,
30,Jer,Jeremiah,1,17,
30,Jer,Jeremiah,1,18,
